Observation Number,Measurement Date (UTC),Measurement Time (UTC),Observation Latitude,Observation Longitude,North Image URL,North Clearsky,North Cirrus/Cirrostratus,North Cirrocumulus/Altocumulus,North Altostratus/Stratus,North Stratocumulus,North Cumulus,North Cumulonimbus,North Contrails,North Smoke/Haze,North Dust,North Agreement,North Classification Count,North Retirement,East Image URL,East Clearsky,East Cirrus/Cirrostratus,East Cirrocumulus/Altocumulus,East Altostratus/Stratus,East Stratocumulus,East Cumulus,East Cumulonimbus,East Contrails,East Smoke/Haze,East Dust,East Agreement,East Classification Count,East Retirement,South Image URL,South Clearsky,South Cirrus/Cirrostratus,South Cirrocumulus/Altocumulus,South Altostratus/Stratus,South Stratocumulus,South Cumulus,South Cumulonimbus,South Contrails,South Smoke/Haze,South Dust,South Agreement,South Classification Count,South Retirement,West Image URL,West Clearsky,West Cirrus/Cirrostratus,West Cirrocumulus/Altocumulus,West Altostratus/Stratus,West Stratocumulus,West Cumulus,West Cumulonimbus,West Contrails,West Smoke/Haze,West Dust,West Agreement,West Classification Count,West Retirement,Up Image URL,Up Clearsky,Up Cirrus/Cirrostratus,Up Cirrocumulus/Altocumulus,Up Altostratus/Stratus,Up Stratocumulus,Up Cumulus,Up Cumulonimbus,Up Contrails,Up Smoke/Haze,Up Dust,Up Agreement,Up Classification Count,Up Retirement
116-261187-85662768-202201181948,2022-01-18,19:48:00,30.283000,-82.153400,https://data.globe.gov/system/photos/2022/01/18/2596031/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,10,consensus,https://data.globe.gov/system/photos/2022/01/18/2596033/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/18/2596032/original.jpg,1,0,0,0,0,0,0,0,0,0,0.8,5,consensus,https://data.globe.gov/system/photos/2022/01/18/2596034/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/18/2596035/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus
116-261194-85663926-202201191228,2022-01-19,12:28:00,50.517000,13.636600,https://data.globe.gov/system/photos/2022/01/19/2596080/original.jpg,5,5,5,5,5,5,5,5,5,5,0,0,other,https://data.globe.gov/system/photos/2022/01/19/2596082/original.jpg,0,0,0,1,0,0,0,0,0,0,0.6,14,classification_count,https://data.globe.gov/system/photos/2022/01/19/2596081/original.jpg,0,0,0,1,0,0,0,0,0,0,0.5,8,classification_count,https://data.globe.gov/system/photos/2022/01/19/2596083/original.jpg,5,5,5,5,5,5,5,5,5,5,0,0,other,https://data.globe.gov/system/photos/2022/01/19/2596084/original.jpg,0,0,0,1,0,0,0,0,0,0,0.8,12,consensus
116-261204-85375644-202201191259,2022-01-19,12:59:00,52.927900,8.414300,https://data.globe.gov/system/photos/2022/01/19/2596183/original.jpg,0,0,0,1,0,0,0,0,0,0,0.8,5,consensus,https://data.globe.gov/system/photos/2022/01/19/2596185/original.jpg,0,0,0,1,0,0,0,0,0,0,0.5,15,classification_count,https://data.globe.gov/system/photos/2022/01/19/2596184/original.jpg,0,0,0,1,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/19/2596186/original.jpg,0,0,0,1,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/19/2596187/original.jpg,0,0,0,1,0,0,0,0,0,0,1.0,5,consensus
116-261205-40091386-202201191254,2022-01-19,12:54:00,35.955700,-84.088800,https://data.globe.gov/system/photos/2022/01/19/2596189/original.jpg,5,5,5,5,5,5,5,5,5,5,0,0,other,https://data.globe.gov/system/photos/2022/01/19/2596191/original.jpg,0,0,0,1,0,0,0,0,0,0,0.6,8,classification_count,https://data.globe.gov/system/photos/2022/01/19/2596190/original.jpg,0,0,0,1,0,0,0,0,0,0,0.6,8,classification_count,https://data.globe.gov/system/photos/2022/01/19/2596192/original.jpg,0,0,0,1,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/19/2596193/original.jpg,0,0,0,1,0,0,0,0,0,0,1.0,5,consensus
116-261208-79737757-202201191322,2022-01-19,13:22:00,28.607800,-81.675800,https://data.globe.gov/system/photos/2022/01/19/2596254/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/19/2596256/original.jpg,5,5,5,5,5,5,5,5,5,5,0,0,other,https://data.globe.gov/system/photos/2022/01/19/2596255/original.jpg,5,5,5,5,5,5,5,5,5,5,0,0,other,https://data.globe.gov/system/photos/2022/01/19/2596257/original.jpg,5,5,5,5,5,5,5,5,5,5,0,0,other,https://data.globe.gov/system/photos/2022/01/19/2596258/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus
116-261209-85692919-202201191327,2022-01-19,13:27:00,-3.203900,-45.005400,https://data.globe.gov/system/photos/2022/01/19/2596267/original.jpg,0,0,0,0,0,1,0,0,0,0,0.8,5,consensus,https://data.globe.gov/system/photos/2022/01/19/2596269/original.jpg,0,0,0,0,0,1,0,0,0,0,0.5,8,classification_count,https://data.globe.gov/system/photos/2022/01/19/2596268/original.jpg,0,0,0,0,0,1,0,0,0,0,0.5,8,classification_count,https://data.globe.gov/system/photos/2022/01/19/2596270/original.jpg,5,5,5,5,5,5,5,5,5,5,0,0,other,https://data.globe.gov/system/photos/2022/01/19/2596271/original.jpg,0,0,0,0,0,1,0,0,0,0,1.0,5,consensus
116-261210-85798242-202201201035,2022-01-20,10:35:00,56.958000,-7.475800,https://data.globe.gov/system/photos/2022/01/20/2598850/original.jpg,0,0,0,1,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/20/2598853/original.jpg,0,0,0,0,0,1,0,0,0,0,0.4,8,classification_count,https://data.globe.gov/system/photos/2022/01/20/2598851/original.jpg,0,0,0,1,0,0,0,0,0,0,0.6,8,classification_count,https://data.globe.gov/system/photos/2022/01/20/2598854/original.jpg,0,0,0,1,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/20/2598855/original.jpg,0,0,0,0,0,1,0,0,0,0,0.4,8,classification_count
116-261210-85798242-202201211548,2022-01-21,15:48:00,56.958000,-7.475800,https://data.globe.gov/system/photos/2022/01/21/2602423/original.jpg,0,0,0,1,0,0,0,0,0,0,0.5,8,classification_count,https://data.globe.gov/system/photos/2022/01/21/2602425/original.jpg,0,0,0,0,0,1,0,0,0,0,0.2,8,classification_count,https://data.globe.gov/system/photos/2022/01/21/2602424/original.jpg,0,1,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/21/2602426/original.jpg,0,0,0,0,0,0,1,0,0,0,0.6,8,classification_count,https://data.globe.gov/system/photos/2022/01/21/2602427/original.jpg,0,0,0,1,0,0,0,0,0,0,0.4,8,classification_count
116-261211-85712975-202201191402,2022-01-19,14:02:00,45.089200,14.128600,https://data.globe.gov/system/photos/2022/01/19/2596345/original.jpg,5,5,5,5,5,5,5,5,5,5,0,0,other,https://data.globe.gov/system/photos/2022/01/19/2596347/original.jpg,0,0,0,0,0,1,0,0,0,0,0.5,8,classification_count,https://data.globe.gov/system/photos/2022/01/19/2596346/original.jpg,1,0,0,0,0,0,0,0,0,0,0.6,8,classification_count,https://data.globe.gov/system/photos/2022/01/19/2596348/original.jpg,0,0,0,0,0,0,0,0,0,0,0.8,8,classification_count,https://data.globe.gov/system/photos/2022/01/19/2596349/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus
116-261211-85714543-202201201123,2022-01-20,11:23:00,45.089800,14.129100,https://data.globe.gov/system/photos/2022/01/20/2598949/original.jpg,0,0,0,1,0,0,0,0,0,0,0.8,5,consensus,https://data.globe.gov/system/photos/2022/01/20/2598951/original.jpg,0,0,0,1,0,0,0,0,0,0,0.8,8,classification_count,https://data.globe.gov/system/photos/2022/01/20/2598950/original.jpg,0,0,0,1,0,0,0,0,0,0,0.8,5,consensus,https://data.globe.gov/system/photos/2022/01/20/2598952/original.jpg,0,0,0,1,0,0,0,0,0,0,0.8,5,consensus,https://data.globe.gov/system/photos/2022/01/20/2598953/original.jpg,0,0,0,1,0,0,0,0,0,0,1.0,5,consensus
116-261214-85797438-202201191418,2022-01-19,14:18:00,35.651800,-82.334800,https://data.globe.gov/system/photos/2022/01/19/2596474/original.jpg,0,0,1,0,0,0,0,0,0,0,0.2,8,classification_count,https://data.globe.gov/system/photos/2022/01/19/2596476/original.jpg,0,1,0,0,0,0,0,0,0,0,0.4,8,classification_count,https://data.globe.gov/system/photos/2022/01/19/2596475/original.jpg,0,0,0,0,1,0,0,0,0,0,0.4,8,classification_count,https://data.globe.gov/system/photos/2022/01/19/2596477/original.jpg,0,0,0,0,0,1,0,0,0,0,0.4,8,classification_count,https://data.globe.gov/system/photos/2022/01/19/2596478/original.jpg,0,1,0,0,0,0,0,0,0,0,0.6,8,classification_count
116-261214-85797438-202201201737,2022-01-20,17:37:00,35.652100,-82.334700,https://data.globe.gov/system/photos/2022/01/20/2600165/original.jpg,0,0,0,1,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/20/2600167/original.jpg,0,0,0,1,0,0,0,0,0,0,0.8,5,consensus,https://data.globe.gov/system/photos/2022/01/20/2600166/original.jpg,0,0,0,1,0,0,0,0,0,0,0.8,5,consensus,https://data.globe.gov/system/photos/2022/01/20/2600168/original.jpg,0,0,0,1,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/20/2600169/original.jpg,0,0,0,1,0,0,0,0,0,0,1.0,5,consensus
116-261217-85661655-202201181516,2022-01-18,15:16:00,45.077800,14.170900,https://data.globe.gov/system/photos/2022/01/18/2596666/original.jpg,1,0,0,0,0,0,0,0,0,0,0.8,13,consensus,https://data.globe.gov/system/photos/2022/01/18/2596668/original.jpg,5,5,5,5,5,5,5,5,5,5,0,0,other,https://data.globe.gov/system/photos/2022/01/18/2596667/original.jpg,0,0,0,0,0,0,0,0,0,0,0.4,12,classification_count,https://data.globe.gov/system/photos/2022/01/18/2596669/original.jpg,0,0,0,1,0,0,0,0,0,0,0.5,11,consensus,https://data.globe.gov/system/photos/2022/01/18/2596670/original.jpg,5,5,5,5,5,5,5,5,5,5,0,0,other
116-261219-85645361-202201191521,2022-01-19,15:21:00,45.120300,14.103200,https://data.globe.gov/system/photos/2022/01/19/2596745/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/19/2596747/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/19/2596746/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/19/2596748/original.jpg,0,0,0,0,0,0,0,0,0,0,0.6,8,classification_count,https://data.globe.gov/system/photos/2022/01/19/2596749/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus
116-261222-85714560-202201191758,2022-01-19,17:58:00,52.299600,-113.836000,https://data.globe.gov/system/photos/2022/01/19/2597384/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/19/2597386/original.jpg,1,0,0,0,0,0,0,0,0,0,0.8,5,consensus,https://data.globe.gov/system/photos/2022/01/19/2597385/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/19/2597387/original.jpg,1,0,0,0,0,0,0,0,0,0,0.5,8,classification_count,https://data.globe.gov/system/photos/2022/01/19/2597388/original.jpg,1,0,0,0,0,0,0,0,0,0,0.8,5,consensus
116-261223-85650604-202201191535,2022-01-19,15:35:00,45.088200,14.053500,https://data.globe.gov/system/photos/2022/01/19/2596799/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/19/2596801/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/19/2596800/original.jpg,1,0,0,0,0,0,0,0,0,0,0.6,8,classification_count,https://data.globe.gov/system/photos/2022/01/19/2596802/original.jpg,0,0,0,0,0,0,0,0,0,0,0.5,8,classification_count,https://data.globe.gov/system/photos/2022/01/19/2596803/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus
116-261225-85675344-202201191547,2022-01-19,15:47:00,45.079400,14.158900,https://data.globe.gov/system/photos/2022/01/19/2596850/original.jpg,1,0,0,0,0,0,0,0,0,0,0.8,5,consensus,https://data.globe.gov/system/photos/2022/01/19/2596852/original.jpg,0,0,0,0,0,0,0,0,0,0,0.5,8,classification_count,https://data.globe.gov/system/photos/2022/01/19/2596851/original.jpg,1,0,0,0,0,0,0,0,0,0,0.5,8,classification_count,https://data.globe.gov/system/photos/2022/01/19/2596853/original.jpg,0,0,0,1,0,0,0,0,0,0,0.4,8,classification_count,https://data.globe.gov/system/photos/2022/01/19/2596854/original.jpg,0,0,0,1,0,0,0,0,0,0,0.4,8,classification_count
116-261226-85687612-202201191555,2022-01-19,15:55:00,45.103500,14.115100,https://data.globe.gov/system/photos/2022/01/19/2596856/original.jpg,0,0,0,0,0,0,0,0,0,0,0.4,8,classification_count,https://data.globe.gov/system/photos/2022/01/19/2596858/original.jpg,0,0,0,0,0,0,0,0,0,0,0.5,8,classification_count,https://data.globe.gov/system/photos/2022/01/19/2596857/original.jpg,0,0,0,0,0,0,0,0,0,0,0.4,8,classification_count,https://data.globe.gov/system/photos/2022/01/19/2596859/original.jpg,0,0,0,1,0,0,0,0,0,0,0.5,8,classification_count,https://data.globe.gov/system/photos/2022/01/19/2596860/original.jpg,0,0,0,1,0,0,0,0,0,0,0.5,8,classification_count
116-261229-85690965-202201191554,2022-01-19,15:54:00,44.953600,-93.161300,https://data.globe.gov/system/photos/2022/01/19/2596878/original.jpg,1,0,0,0,0,0,0,0,0,0,0.8,5,consensus,https://data.globe.gov/system/photos/2022/01/19/2596880/original.jpg,1,0,0,0,0,0,0,0,0,0,0.5,8,classification_count,https://data.globe.gov/system/photos/2022/01/19/2596879/original.jpg,0,1,0,0,0,0,0,0,0,0,0.8,8,classification_count,https://data.globe.gov/system/photos/2022/01/19/2596881/original.jpg,1,0,0,0,0,0,0,0,0,0,0.8,8,classification_count,https://data.globe.gov/system/photos/2022/01/19/2596882/original.jpg,1,0,0,0,0,0,0,0,0,0,0.6,8,classification_count
116-261233-85731190-202201201652,2022-01-20,16:52:00,-15.824900,-47.915200,https://data.globe.gov/system/photos/2022/01/20/2600023/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/20/2600025/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/20/2600024/original.jpg,0,0,0,0,0,1,0,0,0,0,0.4,8,classification_count,https://data.globe.gov/system/photos/2022/01/20/2600026/original.jpg,1,0,0,0,0,0,0,0,0,0,0.8,5,consensus,https://data.globe.gov/system/photos/2022/01/20/2600027/original.jpg,1,0,0,0,0,0,0,0,0,0,0.6,8,classification_count
116-261233-85731190-202201211635,2022-01-21,16:35:00,-15.824800,-47.915200,https://data.globe.gov/system/photos/2022/01/21/2602628/original.jpg,0,0,0,0,1,0,0,0,0,0,0.5,8,classification_count,https://data.globe.gov/system/photos/2022/01/21/2602630/original.jpg,0,0,0,0,0,1,0,0,0,0,0.6,8,classification_count,https://data.globe.gov/system/photos/2022/01/21/2602629/original.jpg,0,0,0,1,0,0,0,0,0,0,0.5,8,classification_count,https://data.globe.gov/system/photos/2022/01/21/2602631/original.jpg,0,0,0,1,0,0,0,0,0,0,0.4,8,classification_count,https://data.globe.gov/system/photos/2022/01/21/2602632/original.jpg,0,0,0,0,0,1,0,0,0,0,0.4,8,classification_count
116-261236-85674811-202201191626,2022-01-19,16:26:00,41.132500,-105.347100,https://data.globe.gov/system/photos/2022/01/19/2597082/original.jpg,0,0,0,1,0,0,0,0,0,0,0.7,9,classification_count,https://data.globe.gov/system/photos/2022/01/19/2597085/original.jpg,0,0,0,0,0,0,0,0,0,0,0.4,8,classification_count,https://data.globe.gov/system/photos/2022/01/19/2597083/original.jpg,0,0,0,1,0,0,0,0,0,0,0.8,8,classification_count,https://data.globe.gov/system/photos/2022/01/19/2597086/original.jpg,0,0,0,1,0,0,0,0,0,0,0.6,8,classification_count,https://data.globe.gov/system/photos/2022/01/19/2597089/original.jpg,0,0,0,1,0,0,0,0,0,0,0.4,8,classification_count
116-261240-85791585-202201191628,2022-01-19,16:28:00,43.780800,-79.413800,https://data.globe.gov/system/photos/2022/01/19/2597129/original.jpg,0,0,0,1,0,0,0,0,0,0,0.5,8,classification_count,https://data.globe.gov/system/photos/2022/01/19/2597131/original.jpg,5,5,5,5,5,5,5,5,5,5,0,0,other,https://data.globe.gov/system/photos/2022/01/19/2597130/original.jpg,5,5,5,5,5,5,5,5,5,5,0,0,other,https://data.globe.gov/system/photos/2022/01/19/2597133/original.jpg,5,5,5,5,5,5,5,5,5,5,0,0,other,https://data.globe.gov/system/photos/2022/01/19/2597134/original.jpg,0,0,0,1,0,0,0,0,0,0,0.5,8,classification_count
116-261240-85791585-202201201914,2022-01-20,19:14:00,43.781100,-79.413800,https://data.globe.gov/system/photos/2022/01/20/2600443/original.jpg,5,5,5,5,5,5,5,5,5,5,0,0,other,https://data.globe.gov/system/photos/2022/01/20/2600445/original.jpg,0,1,0,0,0,0,0,0,0,0,0.5,8,classification_count,https://data.globe.gov/system/photos/2022/01/20/2600444/original.jpg,5,5,5,5,5,5,5,5,5,5,0,0,other,https://data.globe.gov/system/photos/2022/01/20/2600446/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/20/2600447/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus
116-261240-85791585-202201211622,2022-01-21,16:22:00,43.780700,-79.413800,https://data.globe.gov/system/photos/2022/01/21/2602568/original.jpg,1,0,0,0,0,0,0,0,0,0,0.5,8,classification_count,https://data.globe.gov/system/photos/2022/01/21/2602570/original.jpg,1,0,0,0,0,0,0,0,0,0,0.6,8,classification_count,https://data.globe.gov/system/photos/2022/01/21/2602569/original.jpg,5,5,5,5,5,5,5,5,5,5,0,0,other,https://data.globe.gov/system/photos/2022/01/21/2602571/original.jpg,5,5,5,5,5,5,5,5,5,5,0,0,other,https://data.globe.gov/system/photos/2022/01/21/2602572/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus
116-261241-85628782-202201191625,2022-01-19,16:25:00,19.487500,-98.856100,https://data.globe.gov/system/photos/2022/01/19/2597138/original.jpg,5,5,5,5,5,5,5,5,5,5,0,0,other,https://data.globe.gov/system/photos/2022/01/19/2597140/original.jpg,5,5,5,5,5,5,5,5,5,5,0,0,other,https://data.globe.gov/system/photos/2022/01/19/2597139/original.jpg,1,0,0,0,0,0,0,0,0,0,0.8,5,consensus,https://data.globe.gov/system/photos/2022/01/19/2597141/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/19/2597142/original.jpg,1,0,0,0,0,0,0,0,0,0,0.6,8,classification_count
116-261248-85800059-202201191703,2022-01-19,17:03:00,-22.426100,-45.450400,https://data.globe.gov/system/photos/2022/01/19/2597232/original.jpg,0,0,0,0,0,1,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/19/2597234/original.jpg,0,0,0,0,0,1,0,0,0,0,0.8,5,consensus,https://data.globe.gov/system/photos/2022/01/19/2597233/original.jpg,5,5,5,5,5,5,5,5,5,5,0,0,other,https://data.globe.gov/system/photos/2022/01/19/2597235/original.jpg,5,5,5,5,5,5,5,5,5,5,0,0,other,https://data.globe.gov/system/photos/2022/01/19/2597236/original.jpg,0,0,0,0,0,1,0,0,0,0,0.8,5,consensus
116-261248-85800059-202201191900,2022-01-19,19:00:00,-22.426000,-45.450000,https://data.globe.gov/system/photos/2022/01/19/2597644/original.jpg,0,0,0,1,0,0,0,0,0,0,0.5,8,classification_count,https://data.globe.gov/system/photos/2022/01/19/2597646/original.jpg,0,0,0,1,0,0,0,0,0,0,0.5,8,classification_count,https://data.globe.gov/system/photos/2022/01/19/2597645/original.jpg,5,5,5,5,5,5,5,5,5,5,0,0,other,https://data.globe.gov/system/photos/2022/01/19/2597647/original.jpg,0,0,0,0,0,1,0,0,0,0,0.8,5,consensus,https://data.globe.gov/system/photos/2022/01/19/2597648/original.jpg,0,0,0,1,0,0,0,0,0,0,1.0,5,consensus
116-261248-85800059-202201201321,2022-01-20,13:21:00,-22.425800,-45.450200,https://data.globe.gov/system/photos/2022/01/20/2599305/original.jpg,1,0,0,0,0,0,0,0,0,0,0.8,5,consensus,https://data.globe.gov/system/photos/2022/01/20/2599308/original.jpg,1,0,0,0,0,0,0,0,0,0,0.5,8,classification_count,https://data.globe.gov/system/photos/2022/01/20/2599307/original.jpg,5,5,5,5,5,5,5,5,5,5,0,0,other,https://data.globe.gov/system/photos/2022/01/20/2599309/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/20/2599311/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus
116-261248-85800059-202201201652,2022-01-20,16:52:00,-22.425800,-45.450200,https://data.globe.gov/system/photos/2022/01/20/2600017/original.jpg,0,0,0,0,0,1,0,0,0,0,0.8,5,consensus,https://data.globe.gov/system/photos/2022/01/20/2600019/original.jpg,0,0,0,0,0,1,0,0,0,0,0.8,5,consensus,https://data.globe.gov/system/photos/2022/01/20/2600018/original.jpg,0,0,0,1,0,0,0,0,0,0,0.4,8,classification_count,https://data.globe.gov/system/photos/2022/01/20/2600020/original.jpg,5,5,5,5,5,5,5,5,5,5,0,0,other,https://data.globe.gov/system/photos/2022/01/20/2600021/original.jpg,0,0,0,1,0,0,0,0,0,0,0.5,8,classification_count
116-261248-85800059-202201201917,2022-01-20,19:17:00,-22.425900,-45.450200,https://data.globe.gov/system/photos/2022/01/20/2600459/original.jpg,0,0,0,1,1,0,0,0,0,0,0.2,8,classification_count,https://data.globe.gov/system/photos/2022/01/20/2600461/original.jpg,0,0,0,0,0,0,1,0,0,0,0.5,8,classification_count,https://data.globe.gov/system/photos/2022/01/20/2600460/original.jpg,5,5,5,5,5,5,5,5,5,5,0,0,other,https://data.globe.gov/system/photos/2022/01/20/2600462/original.jpg,5,5,5,5,5,5,5,5,5,5,0,0,other,https://data.globe.gov/system/photos/2022/01/20/2600463/original.jpg,0,0,0,1,0,0,0,0,0,0,0.4,8,classification_count
116-261248-85800059-202201211035,2022-01-21,10:35:00,-22.425800,-45.450200,https://data.globe.gov/system/photos/2022/01/21/2601514/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/21/2601516/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/21/2601515/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/21/2601517/original.jpg,5,5,5,5,5,5,5,5,5,5,0,0,other,https://data.globe.gov/system/photos/2022/01/21/2601518/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus
116-261248-85800059-202201211628,2022-01-21,16:28:00,-22.425900,-45.450300,https://data.globe.gov/system/photos/2022/01/21/2602604/original.jpg,5,5,5,5,5,5,5,5,5,5,0,0,other,https://data.globe.gov/system/photos/2022/01/21/2602606/original.jpg,0,0,0,0,0,1,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/21/2602605/original.jpg,5,5,5,5,5,5,5,5,5,5,0,0,other,https://data.globe.gov/system/photos/2022/01/21/2602607/original.jpg,0,0,0,0,0,1,0,0,0,0,0.8,5,consensus,https://data.globe.gov/system/photos/2022/01/21/2602608/original.jpg,1,0,0,0,0,0,0,0,0,0,0.8,5,consensus
116-261248-85800059-202201211828,2022-01-21,18:28:00,-22.425900,-45.450200,https://data.globe.gov/system/photos/2022/01/21/2603012/original.jpg,0,0,0,0,0,1,0,0,0,0,0.8,5,consensus,https://data.globe.gov/system/photos/2022/01/21/2603015/original.jpg,0,0,0,0,0,1,0,0,0,0,0.4,8,classification_count,https://data.globe.gov/system/photos/2022/01/21/2603014/original.jpg,5,5,5,5,5,5,5,5,5,5,0,0,other,https://data.globe.gov/system/photos/2022/01/21/2603016/original.jpg,0,0,0,0,0,1,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/21/2603017/original.jpg,0,0,0,0,0,1,0,0,0,0,0.8,5,consensus
116-261251-85653835-202201191723,2022-01-19,17:23:00,-21.986600,-47.942000,https://data.globe.gov/system/photos/2022/01/19/2597275/original.jpg,0,0,0,0,0,1,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/19/2597278/original.jpg,0,0,0,0,0,1,0,0,0,0,0.8,5,consensus,https://data.globe.gov/system/photos/2022/01/19/2597276/original.jpg,0,0,0,0,0,1,0,0,0,0,0.8,5,consensus,https://data.globe.gov/system/photos/2022/01/19/2597279/original.jpg,0,0,0,0,0,1,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/19/2597281/original.jpg,0,0,0,0,0,1,0,0,0,0,1.0,5,consensus
